timestamp,etat_machine,vibration_x,vibration_y,vibration_z
2025-06-10 21:55:24,en_marche,0.54,0.87,1.25
2025-06-10 21:56:24,en_marche,0.57,0.85,0.25
2025-06-10 21:57:24,en_marche,1.24,1.0,0.26
2025-06-10 21:58:24,en_marche,0.38,0.32,0.96
2025-06-10 21:59:24,en_marche,0.71,0.29,0.66
2025-06-10 22:00:24,en_marche,0.83,0.25,0.2
2025-06-10 22:01:24,en_marche,0.79,1.05,0.83
2025-06-10 22:02:24,en_marche,0.91,1.15,0.19
2025-06-10 22:03:24,en_marche,0.87,1.32,0.72
2025-06-10 22:04:24,en_marche,0.62,1.1,0.84
2025-06-10 22:05:24,en_marche,0.53,0.9,1.26
2025-06-10 22:06:24,en_marche,1.36,1.36,1.04
2025-06-10 22:07:24,en_marche,0.9,0.69,0.4
2025-06-10 22:08:24,en_marche,0.48,0.93,0.84
2025-06-10 22:09:24,en_marche,1.25,0.54,0.87
2025-06-10 22:10:24,en_marche,0.99,1.17,1.01
2025-06-10 22:11:24,en_marche,0.64,0.57,0.65
2025-06-10 22:12:24,en_marche,1.25,0.67,0.98
2025-06-10 22:13:24,en_marche,1.02,0.61,0.55
2025-06-10 22:14:24,en_marche,0.84,0.79,1.23
2025-06-10 22:15:24,en_marche,0.91,1.1,1.05
2025-06-10 22:16:24,en_marche,1.22,1.07,0.18
2025-06-10 22:17:24,en_marche,0.66,0.9,1.05
2025-06-10 22:18:24,en_marche,0.6,1.12,1.0
2025-06-10 22:19:24,en_marche,0.87,0.71,1.04
2025-06-10 22:20:24,en_marche,0.38,1.54,0.38
2025-06-10 22:21:24,en_marche,0.83,0.25,0.62
2025-06-10 22:22:24,en_marche,0.84,0.89,1.19
2025-06-10 22:23:24,en_marche,0.3,0.78,0.19
2025-06-10 22:24:24,en_marche,0.53,1.06,0.88
2025-06-10 22:25:24,en_marche,0.74,0.99,0.69
2025-06-10 22:26:24,en_marche,0.5,1.47,1.02
2025-06-10 22:27:24,en_marche,0.78,1.12,0.63
2025-06-10 22:28:24,en_marche,0.99,0.42,0.79
2025-06-10 22:29:24,en_marche,0.61,0.77,0.93
2025-06-10 22:30:24,en_marche,0.79,1.16,0.64
2025-06-10 22:31:24,en_marche,0.56,1.53,1.27
2025-06-10 22:32:24,en_marche,1.17,0.73,1.33
2025-06-10 22:33:24,en_marche,0.87,0.79,0.95
2025-06-10 22:34:24,en_marche,1.54,0.86,1.05
2025-06-10 22:35:24,en_marche,0.93,0.35,1.47
2025-06-10 22:36:24,en_marche,0.88,0.25,0.47
2025-06-10 22:37:24,en_marche,0.61,1.28,0.95
2025-06-10 22:38:24,en_marche,1.42,0.79,0.28
2025-06-10 22:39:24,en_marche,0.89,0.82,0.62
2025-06-10 22:40:24,en_marche,1.39,1.09,1.31
2025-06-10 22:41:24,en_marche,0.62,0.98,1.14
2025-06-10 22:42:24,en_marche,0.66,1.07,0.83
2025-06-10 22:43:24,en_marche,0.68,0.55,1.0
2025-06-10 22:44:24,en_marche,0.68,0.99,1.01
2025-06-10 22:45:24,en_marche,0.62,0.52,0.65
2025-06-10 22:46:24,en_marche,1.22,1.1,1.06
2025-06-10 22:47:24,en_marche,0.66,1.06,0.86
2025-06-10 22:48:24,en_marche,1.19,0.88,0.54
2025-06-10 22:49:24,en_marche,0.63,0.82,0.93
2025-06-10 22:50:24,en_marche,1.0,0.77,0.96
2025-06-10 22:51:24,en_marche,1.14,0.91,1.24
2025-06-10 22:52:24,en_marche,1.04,0.69,0.51
2025-06-10 22:53:24,en_marche,0.75,0.38,0.23
2025-06-10 22:54:24,en_marche,0.98,0.54,0.88
2025-06-10 22:55:24,en_marche,1.0,0.79,0.69
2025-06-10 22:56:24,en_marche,1.17,0.98,0.77
2025-06-10 22:57:24,en_marche,0.79,0.51,0.81
2025-06-10 22:58:24,en_marche,0.4,0.8,0.67
2025-06-10 22:59:24,en_marche,0.85,0.52,0.85
2025-06-10 23:00:24,en_marche,0.59,0.86,0.77
2025-06-10 23:01:24,en_marche,0.73,0.58,0.42
2025-06-10 23:02:24,en_marche,0.9,1.17,1.08
2025-06-10 23:03:24,en_marche,0.85,0.79,0.76
2025-06-10 23:04:24,en_marche,1.43,0.56,0.69
2025-06-10 23:05:24,en_marche,0.93,0.91,0.97
2025-06-10 23:06:24,en_marche,0.67,0.97,1.29
2025-06-10 23:07:24,en_marche,0.43,0.3,0.94
2025-06-10 23:08:24,en_marche,0.83,0.91,1.0
2025-06-10 23:09:24,en_marche,0.52,0.79,0.54
2025-06-10 23:10:24,en_marche,1.09,0.95,0.59
2025-06-10 23:11:24,en_marche,1.13,0.33,0.78
2025-06-10 23:12:24,en_marche,0.65,1.31,0.18
2025-06-10 23:13:24,en_marche,0.51,0.35,1.29
2025-06-10 23:14:24,en_marche,0.58,0.88,0.93
2025-06-10 23:15:24,en_marche,0.61,0.32,0.94
2025-06-10 23:16:24,en_marche,1.0,0.68,0.56
2025-06-10 23:17:24,en_marche,0.59,0.47,0.72
2025-06-10 23:18:24,en_marche,0.79,0.75,0.85
2025-06-10 23:19:24,en_marche,1.46,0.94,0.44
2025-06-10 23:20:24,en_marche,0.22,0.87,0.75
2025-06-10 23:21:24,en_marche,0.8,0.62,0.91
2025-06-10 23:22:24,en_marche,0.9,1.09,0.71
2025-06-10 23:23:24,en_marche,0.54,0.64,1.11
2025-06-10 23:24:24,en_marche,0.65,0.94,0.34
2025-06-10 23:25:24,en_marche,0.95,0.96,0.58
2025-06-10 23:26:24,en_marche,0.73,0.78,0.54
2025-06-10 23:27:24,en_marche,0.68,0.56,0.48
2025-06-10 23:28:24,en_marche,0.58,1.51,1.05
2025-06-10 23:29:24,en_marche,1.18,1.2,0.93
2025-06-10 23:30:24,en_marche,0.47,0.59,1.04
2025-06-10 23:31:24,en_marche,0.56,0.83,0.75
2025-06-10 23:32:24,en_marche,0.32,1.21,0.54
2025-06-10 23:33:24,en_marche,0.65,0.44,0.82
2025-06-10 23:34:24,en_marche,1.11,0.52,0.49
2025-06-10 23:35:24,en_marche,1.04,0.92,1.38
2025-06-10 23:36:24,en_marche,1.03,0.79,0.82
2025-06-10 23:37:24,en_marche,0.9,0.89,0.46
2025-06-10 23:38:24,en_marche,1.32,0.33,0.69
2025-06-10 23:39:24,en_marche,0.51,0.32,0.6
2025-06-10 23:40:24,en_marche,0.83,0.71,1.03
2025-06-10 23:41:24,en_marche,0.4,0.98,0.31
2025-06-10 23:42:24,en_marche,0.83,0.55,0.98
2025-06-10 23:43:24,en_marche,0.86,0.91,0.59
2025-06-10 23:44:24,en_marche,0.23,1.08,1.18
2025-06-10 23:45:24,en_marche,1.24,0.48,1.04
2025-06-10 23:46:24,en_marche,0.85,0.9,0.45
2025-06-10 23:47:24,en_marche,0.77,0.59,0.81
2025-06-10 23:48:24,en_marche,0.87,0.76,0.64
2025-06-10 23:49:24,en_marche,0.45,0.97,0.71
2025-06-10 23:50:24,en_marche,0.93,0.66,1.06
2025-06-10 23:51:24,en_marche,1.1,0.74,0.58
2025-06-10 23:52:24,en_marche,0.62,0.9,1.38
2025-06-10 23:53:24,en_marche,0.73,0.77,1.13
2025-06-10 23:54:24,en_marche,0.85,0.51,1.06
2025-06-10 23:55:24,en_marche,0.83,0.53,1.14
2025-06-10 23:56:24,en_marche,0.58,0.38,0.35
2025-06-10 23:57:24,en_marche,1.02,0.99,0.68
2025-06-10 23:58:24,en_marche,1.0,1.33,0.83
2025-06-10 23:59:24,en_marche,0.41,1.11,0.92
2025-06-11 00:00:24,en_marche,0.89,0.46,0.66
2025-06-11 00:01:24,en_marche,0.52,0.58,0.77
2025-06-11 00:02:24,en_marche,0.61,1.14,1.09
2025-06-11 00:03:24,en_marche,0.37,1.4,0.46
2025-06-11 00:04:24,en_marche,0.65,1.05,0.71
2025-06-11 00:05:24,en_marche,0.52,1.07,1.13
2025-06-11 00:06:24,en_marche,0.49,0.94,1.06
2025-06-11 00:07:24,en_marche,0.66,0.78,0.17
2025-06-11 00:08:24,en_marche,1.42,0.63,1.0
2025-06-11 00:09:24,en_marche,0.42,1.03,1.11
2025-06-11 00:10:24,en_marche,0.77,1.1,0.87
2025-06-11 00:11:24,en_marche,0.98,0.18,0.96
2025-06-11 00:12:24,en_marche,1.21,1.08,0.47
2025-06-11 00:13:24,en_marche,0.94,0.83,1.06
2025-06-11 00:14:24,en_marche,0.47,1.14,1.11
2025-06-11 00:15:24,en_marche,0.59,0.82,1.1
2025-06-11 00:16:24,en_marche,1.01,0.77,0.38
2025-06-11 00:17:24,en_marche,0.87,0.79,0.71
2025-06-11 00:18:24,en_marche,0.59,0.21,0.56
2025-06-11 00:19:24,en_marche,0.65,1.08,0.19
2025-06-11 00:20:24,en_marche,0.68,1.08,0.41
2025-06-11 00:21:24,en_marche,0.72,1.0,0.69
2025-06-11 00:22:24,en_marche,0.74,1.04,0.9
2025-06-11 00:23:24,en_marche,1.12,0.34,0.76
2025-06-11 00:24:24,en_marche,1.15,0.86,0.77
2025-06-11 00:25:24,en_marche,0.49,1.17,0.65
2025-06-11 00:26:24,en_marche,0.41,1.01,0.95
2025-06-11 00:27:24,en_marche,0.72,1.21,0.68
2025-06-11 00:28:24,en_marche,0.61,0.68,0.53
2025-06-11 00:29:24,en_marche,0.35,0.97,1.02
2025-06-11 00:30:24,en_marche,0.84,0.85,0.71
2025-06-11 00:31:24,en_marche,1.04,0.26,1.23
2025-06-11 00:32:24,en_marche,0.61,0.96,0.72
2025-06-11 00:33:24,en_marche,1.18,0.88,0.73
2025-06-11 00:34:24,en_marche,0.21,0.69,0.61
2025-06-11 00:35:24,en_marche,0.74,0.84,0.81
2025-06-11 00:36:24,en_marche,0.76,0.87,0.83
2025-06-11 00:37:24,en_marche,0.97,1.21,0.53
2025-06-11 00:38:24,en_marche,0.68,0.59,0.71
2025-06-11 00:39:24,en_marche,0.62,0.85,1.09
2025-06-11 00:40:24,en_marche,0.32,0.65,0.15
2025-06-11 00:41:24,en_marche,0.99,0.45,0.72
2025-06-11 00:42:24,en_marche,0.62,0.22,0.77
2025-06-11 00:43:24,en_marche,0.68,0.77,0.67
2025-06-11 00:44:24,en_marche,0.42,0.77,0.79
2025-06-11 00:45:24,en_marche,0.54,1.22,0.58
2025-06-11 00:46:24,en_marche,1.36,0.78,1.1
2025-06-11 00:47:24,en_marche,0.82,1.1,0.49
2025-06-11 00:48:24,en_marche,0.72,1.09,0.62
2025-06-11 00:49:24,en_marche,0.82,1.0,1.01
2025-06-11 00:50:24,en_marche,0.78,0.47,1.3
2025-06-11 00:51:24,en_marche,1.3,1.2,0.37
2025-06-11 00:52:24,en_marche,0.77,0.24,0.49
2025-06-11 00:53:24,en_marche,0.75,1.04,0.34
2025-06-11 00:54:24,en_marche,0.51,0.81,0.8
2025-06-11 00:55:24,en_marche,1.26,0.86,0.51
2025-06-11 00:56:24,en_marche,1.12,0.74,0.55
2025-06-11 00:57:24,en_marche,0.37,1.28,0.97
2025-06-11 00:58:24,en_marche,0.58,0.82,0.45
2025-06-11 00:59:24,en_marche,0.91,0.6,0.69
2025-06-11 01:00:24,en_marche,0.86,0.44,0.81
2025-06-11 01:01:24,en_marche,0.36,0.66,0.91
2025-06-11 01:02:24,en_marche,0.87,0.59,1.04
2025-06-11 01:03:24,en_marche,0.22,0.51,0.29
2025-06-11 01:04:24,en_marche,0.77,0.8,1.1
2025-06-11 01:05:24,en_marche,0.83,0.92,1.05
2025-06-11 01:06:24,en_marche,0.78,1.01,1.02
2025-06-11 01:07:24,en_marche,0.52,0.62,1.17
2025-06-11 01:08:24,en_marche,1.12,0.36,0.56
2025-06-11 01:09:24,en_marche,1.25,1.08,0.41
2025-06-11 01:10:24,en_marche,0.8,0.6,1.05
2025-06-11 01:11:24,en_marche,0.5,1.38,0.59
2025-06-11 01:12:24,en_marche,0.98,1.03,1.25
2025-06-11 01:13:24,en_marche,0.81,1.2,0.59
2025-06-11 01:14:24,en_marche,0.7,0.82,0.98
2025-06-11 01:15:24,en_marche,0.75,0.63,0.97
2025-06-11 01:16:24,en_marche,0.61,0.77,1.52
2025-06-11 01:17:24,en_marche,0.86,0.79,0.88
2025-06-11 01:18:24,en_marche,1.18,0.89,0.82
2025-06-11 01:19:24,en_marche,1.11,0.4,1.24
2025-06-11 01:20:24,en_marche,1.07,1.34,0.47
2025-06-11 01:21:24,en_marche,1.1,0.71,0.77
2025-06-11 01:22:24,en_marche,1.15,1.2,0.84
2025-06-11 01:23:24,en_marche,0.42,0.55,1.19
2025-06-11 01:24:24,en_marche,0.57,0.19,0.7
2025-06-11 01:25:24,en_marche,0.78,0.69,1.0
2025-06-11 01:26:24,en_marche,0.5,0.82,1.06
2025-06-11 01:27:24,en_marche,1.12,0.69,0.84
2025-06-11 01:28:24,en_marche,0.95,1.26,0.62
2025-06-11 01:29:24,en_marche,0.74,1.06,1.29
2025-06-11 01:30:24,en_marche,0.27,1.13,0.48
2025-06-11 01:31:24,en_marche,1.19,1.37,0.75
2025-06-11 01:32:24,en_marche,0.52,0.89,0.33
2025-06-11 01:33:24,en_marche,0.77,0.71,1.17
2025-06-11 01:34:24,en_marche,1.17,1.26,0.67
2025-06-11 01:35:24,en_marche,0.7,1.4,0.52
2025-06-11 01:36:24,en_marche,0.51,0.86,0.82
2025-06-11 01:37:24,en_marche,0.5,1.19,0.69
2025-06-11 01:38:24,en_marche,1.21,1.34,0.68
2025-06-11 01:39:24,en_marche,1.4,0.91,1.31
2025-06-11 01:40:24,en_marche,0.35,0.81,1.13
2025-06-11 01:41:24,en_marche,0.75,0.35,0.31
2025-06-11 01:42:24,en_marche,0.98,0.57,1.09
2025-06-11 01:43:24,en_marche,1.13,0.38,0.54
2025-06-11 01:44:24,en_marche,1.18,0.8,0.63
2025-06-11 01:45:24,en_marche,1.14,0.25,0.68
2025-06-11 01:46:24,en_marche,0.57,0.45,0.81
2025-06-11 01:47:24,en_marche,0.25,1.13,0.8
2025-06-11 01:48:24,en_marche,0.61,0.41,0.34
2025-06-11 01:49:24,en_marche,0.92,0.46,1.39
2025-06-11 01:50:24,en_marche,0.81,0.44,0.93
2025-06-11 01:51:24,en_marche,1.08,0.79,0.73
2025-06-11 01:52:24,en_marche,0.41,0.56,0.84
2025-06-11 01:53:24,en_marche,0.92,0.91,0.92
2025-06-11 01:54:24,en_marche,0.69,0.99,0.57
2025-06-11 01:55:24,en_marche,0.92,0.69,0.86
2025-06-11 01:56:24,en_marche,0.23,0.24,0.95
2025-06-11 01:57:24,en_marche,1.23,1.17,0.82
2025-06-11 01:58:24,en_marche,1.21,0.22,0.2
2025-06-11 01:59:24,en_marche,0.2,0.47,1.04
2025-06-11 02:00:24,en_marche,0.77,0.75,1.24
2025-06-11 02:01:24,en_marche,0.59,0.45,0.54
2025-06-11 02:02:24,en_marche,0.9,0.61,0.79
2025-06-11 02:03:24,en_marche,0.29,0.5,0.79
2025-06-11 02:04:24,en_marche,0.54,1.29,0.99
2025-06-11 02:05:24,en_marche,0.79,0.48,0.82
2025-06-11 02:06:24,en_marche,0.43,0.83,1.03
2025-06-11 02:07:24,en_marche,0.89,0.57,0.92
2025-06-11 02:08:24,en_marche,1.18,0.22,0.55
2025-06-11 02:09:24,en_marche,0.99,0.5,0.46
2025-06-11 02:10:24,en_marche,0.81,1.15,0.86
2025-06-11 02:11:24,en_marche,0.98,1.0,0.87
2025-06-11 02:12:24,en_marche,1.17,0.62,1.21
2025-06-11 02:13:24,en_marche,0.94,0.67,0.74
2025-06-11 02:14:24,en_marche,0.88,0.35,0.94
2025-06-11 02:15:24,en_marche,0.72,0.65,0.51
2025-06-11 02:16:24,en_marche,0.88,0.8,0.88
2025-06-11 02:17:24,en_marche,0.8,0.46,0.46
2025-06-11 02:18:24,en_marche,0.61,0.48,0.71
2025-06-11 02:19:24,en_marche,0.72,0.87,0.79
2025-06-11 02:20:24,en_marche,0.82,1.0,0.51
2025-06-11 02:21:24,en_marche,0.8,0.65,1.53
2025-06-11 02:22:24,en_marche,0.74,0.91,0.34
2025-06-11 02:23:24,en_marche,0.65,0.56,0.77
2025-06-11 02:24:24,en_marche,0.96,0.58,1.34
2025-06-11 02:25:24,en_marche,0.56,0.98,0.72
2025-06-11 02:26:24,en_marche,0.57,0.89,0.95
2025-06-11 02:27:24,en_marche,0.33,0.78,0.78
2025-06-11 02:28:24,en_marche,1.09,0.77,0.34
2025-06-11 02:29:24,en_marche,1.19,0.96,1.0
2025-06-11 02:30:24,en_marche,0.65,0.37,0.92
2025-06-11 02:31:24,en_marche,1.25,0.95,0.58
2025-06-11 02:32:24,en_marche,1.19,0.87,0.79
2025-06-11 02:33:24,en_marche,0.96,1.03,0.43
2025-06-11 02:34:24,en_marche,1.23,0.86,0.82
2025-06-11 02:35:24,en_marche,0.43,0.53,0.19
2025-06-11 02:36:24,en_marche,0.69,0.78,0.51
2025-06-11 02:37:24,en_marche,0.81,0.62,1.17
2025-06-11 02:38:24,en_marche,1.18,1.09,0.58
2025-06-11 02:39:24,en_marche,1.01,0.22,0.94
2025-06-11 02:40:24,en_marche,0.51,1.14,0.7
2025-06-11 02:41:24,en_marche,1.44,0.84,0.86
2025-06-11 02:42:24,en_marche,0.28,1.02,0.63
2025-06-11 02:43:24,en_marche,1.06,0.91,0.47
2025-06-11 02:44:24,en_marche,0.65,0.35,0.75
2025-06-11 02:45:24,en_marche,0.35,0.71,0.88
2025-06-11 02:46:24,en_marche,1.0,1.29,1.08
2025-06-11 02:47:24,en_marche,0.84,0.61,1.35
2025-06-11 02:48:24,en_marche,0.83,0.71,0.77
2025-06-11 02:49:24,en_marche,0.84,0.94,0.96
2025-06-11 02:50:24,en_marche,0.45,0.72,0.79
2025-06-11 02:51:24,en_marche,0.42,1.24,0.38
2025-06-11 02:52:24,en_marche,0.77,0.92,1.15
2025-06-11 02:53:24,en_marche,0.85,0.87,0.9
2025-06-11 02:54:24,en_marche,0.86,0.79,0.98
2025-06-11 02:55:24,en_marche,1.12,0.21,0.25
2025-06-11 02:56:24,en_marche,0.77,0.84,0.35
2025-06-11 02:57:24,en_marche,0.49,0.68,0.79
2025-06-11 02:58:24,en_marche,0.99,1.06,0.2
2025-06-11 02:59:24,en_marche,0.95,1.25,0.51
2025-06-11 03:00:24,en_marche,0.7,0.64,0.99
2025-06-11 03:01:24,en_marche,1.16,0.8,0.55
2025-06-11 03:02:24,en_marche,0.8,0.7,0.93
2025-06-11 03:03:24,en_marche,0.66,0.87,0.81
2025-06-11 03:04:24,en_marche,0.18,0.64,0.68
2025-06-11 03:05:24,en_marche,1.09,0.89,0.56
2025-06-11 03:06:24,en_marche,0.8,0.67,0.91
2025-06-11 03:07:24,en_marche,0.94,1.02,0.91
2025-06-11 03:08:24,en_marche,1.06,0.16,0.91
2025-06-11 03:09:24,en_marche,1.04,1.16,1.11
2025-06-11 03:10:24,en_marche,0.76,0.91,1.04
2025-06-11 03:11:24,en_marche,0.97,0.44,1.18
2025-06-11 03:12:24,en_marche,0.76,0.17,0.44
2025-06-11 03:13:24,en_marche,0.8,0.26,0.83
2025-06-11 03:14:24,en_marche,0.26,0.71,0.94
2025-06-11 03:15:24,en_marche,1.17,0.45,0.48
2025-06-11 03:16:24,en_marche,0.91,0.79,0.96
2025-06-11 03:17:24,en_marche,1.38,0.76,0.3
2025-06-11 03:18:24,en_marche,0.99,0.67,0.75
2025-06-11 03:19:24,en_marche,0.62,0.67,0.54
2025-06-11 03:20:24,en_marche,0.49,0.52,0.84
2025-06-11 03:21:24,en_marche,1.04,1.31,0.33
2025-06-11 03:22:24,en_marche,0.94,0.95,0.97
2025-06-11 03:23:24,en_marche,0.53,0.53,1.44
2025-06-11 03:24:24,en_marche,0.64,0.73,0.91
2025-06-11 03:25:24,en_marche,1.17,0.67,0.79
2025-06-11 03:26:24,en_marche,0.8,0.65,0.92
2025-06-11 03:27:24,en_marche,0.56,1.01,0.99
2025-06-11 03:28:24,en_marche,0.8,0.71,0.4
2025-06-11 03:29:24,en_marche,0.44,1.06,0.78
2025-06-11 03:30:24,en_marche,1.29,0.8,1.12
2025-06-11 03:31:24,en_marche,0.99,1.13,1.45
2025-06-11 03:32:24,en_marche,0.17,0.66,0.82
2025-06-11 03:33:24,en_marche,1.02,0.88,1.1
2025-06-11 03:34:24,en_marche,0.89,0.66,0.69
2025-06-11 03:35:24,en_marche,1.23,1.23,0.31
2025-06-11 03:36:24,en_marche,0.53,0.98,0.66
2025-06-11 03:37:24,en_marche,1.02,0.47,0.74
2025-06-11 03:38:24,en_marche,0.82,1.15,0.96
2025-06-11 03:39:24,en_marche,0.94,0.73,1.28
2025-06-11 03:40:24,en_marche,0.49,0.65,1.26
2025-06-11 03:41:24,en_marche,0.79,1.46,0.46
2025-06-11 03:42:24,en_marche,0.99,0.75,0.29
2025-06-11 03:43:24,en_marche,1.39,0.52,1.01
2025-06-11 03:44:24,en_marche,0.83,0.29,0.57
2025-06-11 03:45:24,en_marche,1.06,1.23,1.44
2025-06-11 03:46:24,en_marche,0.76,0.97,0.4
2025-06-11 03:47:24,en_marche,0.9,1.28,1.31
2025-06-11 03:48:24,en_marche,0.52,0.64,1.43
2025-06-11 03:49:24,en_marche,1.22,0.41,0.79
2025-06-11 03:50:24,en_marche,0.84,0.74,0.63
2025-06-11 03:51:24,en_marche,0.47,1.25,0.72
2025-06-11 03:52:24,en_marche,0.46,0.52,0.67
2025-06-11 03:53:24,en_marche,0.96,0.19,1.09
2025-06-11 03:54:24,arret_production,0.08,0.19,0.11
2025-06-11 03:55:24,arret_production,0.04,0.03,0.1
2025-06-11 03:56:24,arret_production,0.06,0.08,0.07
2025-06-11 03:57:24,arret_production,0.2,0.12,0.03
2025-06-11 03:58:24,arret_production,0.19,0.06,0.04
2025-06-11 03:59:24,arret_production,0.03,0.15,0.19
2025-06-11 04:00:24,arret_production,0.09,0.09,0.14
2025-06-11 04:01:24,arret_production,0.1,0.12,0.03
2025-06-11 04:02:24,arret_production,0.14,0.13,0.01
2025-06-11 04:03:24,arret_production,0.14,0.06,0.06
2025-06-11 04:04:24,en_marche,0.43,0.54,0.95
2025-06-11 04:05:24,en_marche,0.7,0.66,0.95
2025-06-11 04:06:24,en_marche,0.65,0.44,1.11
2025-06-11 04:07:24,en_marche,1.08,0.78,0.57
2025-06-11 04:08:24,en_marche,0.62,0.36,0.96
2025-06-11 04:09:24,en_marche,1.09,1.03,0.98
2025-06-11 04:10:24,en_marche,0.4,0.23,1.25
2025-06-11 04:11:24,en_marche,0.49,1.32,0.34
2025-06-11 04:12:24,en_marche,0.42,1.04,0.4
2025-06-11 04:13:24,en_marche,0.86,0.88,1.0
2025-06-11 04:14:24,en_marche,0.96,0.87,0.76
2025-06-11 04:15:24,en_marche,0.88,1.04,0.92
2025-06-11 04:16:24,en_marche,1.23,0.61,1.1
2025-06-11 04:17:24,en_marche,1.29,1.02,0.51
2025-06-11 04:18:24,en_marche,1.1,0.82,0.3
2025-06-11 04:19:24,en_marche,0.81,0.59,0.92
2025-06-11 04:20:24,en_marche,1.06,0.95,0.8
2025-06-11 04:21:24,en_marche,0.85,0.45,0.85
2025-06-11 04:22:24,en_marche,0.35,0.35,0.59
2025-06-11 04:23:24,en_marche,0.57,0.71,1.39
2025-06-11 04:24:24,en_marche,0.42,0.51,1.05
2025-06-11 04:25:24,en_marche,0.26,0.97,0.84
2025-06-11 04:26:24,en_marche,0.29,0.73,0.69
2025-06-11 04:27:24,en_marche,0.91,0.48,0.76
2025-06-11 04:28:24,en_marche,0.88,1.13,0.7
2025-06-11 04:29:24,en_marche,0.62,0.61,0.84
2025-06-11 04:30:24,en_marche,0.9,1.33,0.79
2025-06-11 04:31:24,en_marche,0.52,0.49,0.55
2025-06-11 04:32:24,en_marche,0.81,0.3,0.34
2025-06-11 04:33:24,en_marche,0.94,1.16,0.92
2025-06-11 04:34:24,en_marche,0.85,0.72,0.87
2025-06-11 04:35:24,en_marche,0.74,1.28,1.09
2025-06-11 04:36:24,en_marche,0.8,0.71,0.83
2025-06-11 04:37:24,en_marche,0.16,0.85,0.56
2025-06-11 04:38:24,en_marche,0.7,0.64,1.46
2025-06-11 04:39:24,en_marche,0.79,0.98,0.58
2025-06-11 04:40:24,en_marche,0.56,0.74,0.96
2025-06-11 04:41:24,en_marche,0.42,1.12,0.33
2025-06-11 04:42:24,en_marche,0.97,0.2,0.88
2025-06-11 04:43:24,en_marche,0.7,0.47,0.66
2025-06-11 04:44:24,en_marche,0.98,0.91,1.03
2025-06-11 04:45:24,en_marche,0.73,0.53,0.74
2025-06-11 04:46:24,en_marche,0.5,0.69,1.09
2025-06-11 04:47:24,en_marche,1.04,0.26,0.9
2025-06-11 04:48:24,en_marche,0.87,1.41,0.97
2025-06-11 04:49:24,en_marche,0.57,0.4,0.67
2025-06-11 04:50:24,en_marche,0.36,0.82,0.84
2025-06-11 04:51:24,en_marche,0.76,1.38,0.5
2025-06-11 04:52:24,en_marche,0.47,1.2,0.51
2025-06-11 04:53:24,en_marche,0.47,0.92,0.73
2025-06-11 04:54:24,en_marche,0.84,0.27,0.89
2025-06-11 04:55:24,en_marche,1.47,0.78,0.37
2025-06-11 04:56:24,en_marche,1.02,0.82,0.99
2025-06-11 04:57:24,en_marche,1.09,0.95,1.03
2025-06-11 04:58:24,en_marche,1.04,0.69,0.47
2025-06-11 04:59:24,en_marche,0.42,1.03,0.41
2025-06-11 05:00:24,en_marche,1.32,0.74,0.75
2025-06-11 05:01:24,en_marche,1.49,0.9,0.71
2025-06-11 05:02:24,en_marche,0.82,0.66,0.92
2025-06-11 05:03:24,en_marche,1.47,0.58,0.83
2025-06-11 05:04:24,en_marche,0.73,1.16,0.41
2025-06-11 05:05:24,en_marche,1.03,0.77,0.36
2025-06-11 05:06:24,en_marche,0.45,0.7,0.46
2025-06-11 05:07:24,en_marche,1.09,0.84,0.81
2025-06-11 05:08:24,en_marche,1.06,0.85,0.3
2025-06-11 05:09:24,en_marche,0.8,0.52,0.38
2025-06-11 05:10:24,en_marche,0.91,1.21,0.54
2025-06-11 05:11:24,en_marche,1.01,1.07,0.46
2025-06-11 05:12:24,en_marche,0.85,0.87,0.82
2025-06-11 05:13:24,en_marche,0.52,0.8,0.69
2025-06-11 05:14:24,en_marche,0.17,0.46,0.89
2025-06-11 05:15:24,en_marche,0.4,1.5,0.46
2025-06-11 05:16:24,en_marche,0.72,0.52,0.27
2025-06-11 05:17:24,en_marche,0.95,0.79,0.32
2025-06-11 05:18:24,en_marche,1.09,0.92,0.27
2025-06-11 05:19:24,en_marche,0.85,1.18,0.83
2025-06-11 05:20:24,en_marche,1.19,0.52,1.38
2025-06-11 05:21:24,en_marche,0.86,0.63,0.48
2025-06-11 05:22:24,en_marche,1.22,1.22,0.69
2025-06-11 05:23:24,en_marche,0.77,0.78,0.92
2025-06-11 05:24:24,en_marche,0.77,0.33,0.67
2025-06-11 05:25:24,en_marche,0.6,1.26,0.94
2025-06-11 05:26:24,en_marche,1.42,1.06,0.85
2025-06-11 05:27:24,en_marche,0.74,1.42,0.67
2025-06-11 05:28:24,en_marche,0.57,0.88,0.66
2025-06-11 05:29:24,en_marche,0.53,0.72,0.94
2025-06-11 05:30:24,en_marche,0.8,0.79,0.54
2025-06-11 05:31:24,en_marche,1.17,1.17,0.59
2025-06-11 05:32:24,en_marche,0.94,1.04,1.09
2025-06-11 05:33:24,en_marche,1.22,0.39,0.54
2025-06-11 05:34:24,en_marche,0.86,1.09,0.93
2025-06-11 05:35:24,en_marche,1.0,0.59,0.88
2025-06-11 05:36:24,en_marche,0.58,0.32,1.46
2025-06-11 05:37:24,en_marche,1.36,1.16,1.52
2025-06-11 05:38:24,en_marche,0.95,0.78,1.17
2025-06-11 05:39:24,en_marche,0.84,0.63,1.01
